Year,UNIT_MEASURE,Vrsta obrazovanja,Spol,Value
2017,Broj,"Inženjerstvo, proizvodnja i građevinarstvo",Ž,36
2017,Broj,"Poljoprivreda, šumarstvo, ribarstvo i veterinarstvo",Ž,22
2017,Broj,Zdravstvo i socijalna skrb,Ž,46
2017,Broj,Usluge,Ž,10
2017,Broj,Nepoznato,Ž,0
2018,Broj,Ukupno,Oba spola,981
2018,Broj,Obrazovanje,Oba spola,36
2018,Broj,Umjetnost i humanističke znanosti,Oba spola,108
2018,Broj,"Društvene znanosti, novinarstvo i informiranje",Oba spola,90
2018,Broj,"Poslovanje, administracija i pravo",Oba spola,190
2018,Broj,"Prirodne znanosti, matematika i statistika",Oba spola,88
2018,Broj,Informacijske i komunikacijske tehnologije,Oba spola,51
2018,Broj,"Inženjerstvo, proizvodnja i građevinarstvo",Oba spola,103
2018,Broj,"Poljoprivreda, šumarstvo, ribarstvo i veterinarstvo",Oba spola,20
2018,Broj,Zdravstvo i socijalna skrb,Oba spola,222
2018,Broj,Usluge,Oba spola,73
2018,Broj,Nepoznato,Oba spola,0
2018,Broj,Ukupno,M,508
2018,Broj,Obrazovanje,M,24
2018,Broj,Umjetnost i humanističke znanosti,M,36
2018,Broj,"Društvene znanosti, novinarstvo i informiranje",M,55
2018,Broj,"Poslovanje, administracija i pravo",M,111
2018,Broj,"Prirodne znanosti, matematika i statistika",M,32
2018,Broj,Informacijske i komunikacijske tehnologije,M,42
2018,Broj,"Inženjerstvo, proizvodnja i građevinarstvo",M,70
2018,Broj,"Poljoprivreda, šumarstvo, ribarstvo i veterinarstvo",M,11
2018,Broj,Zdravstvo i socijalna skrb,M,80
2018,Broj,Usluge,M,47
2018,Broj,Nepoznato,M,0
2018,Broj,Ukupno,Ž,473
2018,Broj,Obrazovanje,Ž,12
2018,Broj,Umjetnost i humanističke znanosti,Ž,72
2018,Broj,"Društvene znanosti, novinarstvo i informiranje",Ž,35
2018,Broj,"Poslovanje, administracija i pravo",Ž,79
2018,Broj,"Prirodne znanosti, matematika i statistika",Ž,56
2018,Broj,Informacijske i komunikacijske tehnologije,Ž,9
2018,Broj,"Inženjerstvo, proizvodnja i građevinarstvo",Ž,33
2018,Broj,"Poljoprivreda, šumarstvo, ribarstvo i veterinarstvo",Ž,9
2018,Broj,Zdravstvo i socijalna skrb,Ž,142
2018,Broj,Usluge,Ž,26
2018,Broj,Nepoznato,Ž,0
2019,Broj,Ukupno,Oba spola,1022
2019,Broj,Obrazovanje,Oba spola,40
2019,Broj,Umjetnost i humanističke znanosti,Oba spola,119
2019,Broj,"Društvene znanosti, novinarstvo i informiranje",Oba spola,173
2019,Broj,"Poslovanje, administracija i pravo",Oba spola,183
2019,Broj,"Prirodne znanosti, matematika i statistika",Oba spola,85
2019,Broj,Informacijske i komunikacijske tehnologije,Oba spola,12
2019,Broj,"Inženjerstvo, proizvodnja i građevinarstvo",Oba spola,88
2019,Broj,"Poljoprivreda, šumarstvo, ribarstvo i veterinarstvo",Oba spola,97
2019,Broj,Zdravstvo i socijalna skrb,Oba spola,173
2019,Broj,Usluge,Oba spola,52
2019,Broj,Nepoznato,Oba spola,0
2019,Broj,Ukupno,M,492
2019,Broj,Obrazovanje,M,20
2019,Broj,Umjetnost i humanističke znanosti,M,48
2019,Broj,"Društvene znanosti, novinarstvo i informiranje",M,91
2019,Broj,"Poslovanje, administracija i pravo",M,97
2019,Broj,"Prirodne znanosti, matematika i statistika",M,36
2019,Broj,Informacijske i komunikacijske tehnologije,M,7
2019,Broj,"Inženjerstvo, proizvodnja i građevinarstvo",M,54
2019,Broj,"Poljoprivreda, šumarstvo, ribarstvo i veterinarstvo",M,17
2019,Broj,Zdravstvo i socijalna skrb,M,88
2019,Broj,Usluge,M,34
2019,Broj,Nepoznato,M,0
2019,Broj,Ukupno,Ž,530
2019,Broj,Obrazovanje,Ž,20
2019,Broj,Umjetnost i humanističke znanosti,Ž,71
2019,Broj,"Društvene znanosti, novinarstvo i informiranje",Ž,82
2019,Broj,"Poslovanje, administracija i pravo",Ž,86
2019,Broj,"Prirodne znanosti, matematika i statistika",Ž,49
2019,Broj,Informacijske i komunikacijske tehnologije,Ž,5
2019,Broj,"Inženjerstvo, proizvodnja i građevinarstvo",Ž,25
2019,Broj,"Poljoprivreda, šumarstvo, ribarstvo i veterinarstvo",Ž,24
2019,Broj,Zdravstvo i socijalna skrb,Ž,150
2019,Broj,Usluge,Ž,18
2019,Broj,Nepoznato,Ž,0
2020,Broj,Ukupno,Oba spola,1208
2020,Broj,Obrazovanje,Oba spola,54
2020,Broj,Umjetnost i humanističke znanosti,Oba spola,116
2020,Broj,"Društvene znanosti, novinarstvo i informiranje",Oba spola,56
2020,Broj,"Poslovanje, administracija i pravo",Oba spola,188
2020,Broj,"Prirodne znanosti, matematika i statistika",Oba spola,116
2020,Broj,Informacijske i komunikacijske tehnologije,Oba spola,56
2020,Broj,"Inženjerstvo, proizvodnja i građevinarstvo",Oba spola,163
2020,Broj,"Poljoprivreda, šumarstvo, ribarstvo i veterinarstvo",Oba spola,43
2020,Broj,Zdravstvo i socijalna skrb,Oba spola,371
2020,Broj,Usluge,Oba spola,29
2020,Broj,Nepoznato,Oba spola,16
2020,Broj,Ukupno,M,606
2020,Broj,Obrazovanje,M,22
2020,Broj,Umjetnost i humanističke znanosti,M,40
2020,Broj,"Društvene znanosti, novinarstvo i informiranje",M,28
2020,Broj,"Poslovanje, administracija i pravo",M,99
2020,Broj,"Prirodne znanosti, matematika i statistika",M,50
2020,Broj,Informacijske i komunikacijske tehnologije,M,41
2020,Broj,"Inženjerstvo, proizvodnja i građevinarstvo",M,130
2020,Broj,"Poljoprivreda, šumarstvo, ribarstvo i veterinarstvo",M,22
2020,Broj,Zdravstvo i socijalna skrb,M,151
2020,Broj,Usluge,M,13
2020,Broj,Nepoznato,M,10
2020,Broj,Ukupno,Ž,602
2020,Broj,Obrazovanje,Ž,32
2020,Broj,Umjetnost i humanističke znanosti,Ž,76
2020,Broj,"Društvene znanosti, novinarstvo i informiranje",Ž,28
2020,Broj,"Poslovanje, administracija i pravo",Ž,89
2020,Broj,"Prirodne znanosti, matematika i statistika",Ž,66
2020,Broj,Informacijske i komunikacijske tehnologije,Ž,15
2020,Broj,"Inženjerstvo, proizvodnja i građevinarstvo",Ž,33
2020,Broj,"Poljoprivreda, šumarstvo, ribarstvo i veterinarstvo",Ž,21
2020,Broj,Zdravstvo i socijalna skrb,Ž,220
2020,Broj,Usluge,Ž,16
2020,Broj,Nepoznato,Ž,6
2021,Broj,Ukupno,Oba spola,1297
2021,Broj,Obrazovanje,Oba spola,58
2021,Broj,Umjetnost i humanističke znanosti,Oba spola,157
2021,Broj,"Društvene znanosti, novinarstvo i informiranje",Oba spola,82
2021,Broj,"Poslovanje, administracija i pravo",Oba spola,244
2021,Broj,"Prirodne znanosti, matematika i statistika",Oba spola,110
2021,Broj,Informacijske i komunikacijske tehnologije,Oba spola,41
2021,Broj,"Inženjerstvo, proizvodnja i građevinarstvo",Oba spola,114
2021,Broj,"Poljoprivreda, šumarstvo, ribarstvo i veterinarstvo",Oba spola,46
2021,Broj,Zdravstvo i socijalna skrb,Oba spola,399
2021,Broj,Usluge,Oba spola,46
2021,Broj,Nepoznato,Oba spola,0
2021,Broj,Ukupno,M,614
2021,Broj,Obrazovanje,M,30
2021,Broj,Umjetnost i humanističke znanosti,M,61
2021,Broj,"Društvene znanosti, novinarstvo i informiranje",M,34
2021,Broj,"Poslovanje, administracija i pravo",M,133
2021,Broj,"Prirodne znanosti, matematika i statistika",M,41
2021,Broj,Informacijske i komunikacijske tehnologije,M,27
2021,Broj,"Inženjerstvo, proizvodnja i građevinarstvo",M,85
2021,Broj,"Poljoprivreda, šumarstvo, ribarstvo i veterinarstvo",M,22
2021,Broj,Zdravstvo i socijalna skrb,M,149
2021,Broj,Usluge,M,32
2021,Broj,Nepoznato,M,0
2021,Broj,Ukupno,Ž,683
2021,Broj,Obrazovanje,Ž,28
2021,Broj,Umjetnost i humanističke znanosti,Ž,96
2021,Broj,"Društvene znanosti, novinarstvo i informiranje",Ž,48
2021,Broj,"Poslovanje, administracija i pravo",Ž,111
2021,Broj,"Prirodne znanosti, matematika i statistika",Ž,69
2021,Broj,Informacijske i komunikacijske tehnologije,Ž,14
2021,Broj,"Inženjerstvo, proizvodnja i građevinarstvo",Ž,29
2021,Broj,"Poljoprivreda, šumarstvo, ribarstvo i veterinarstvo",Ž,24
2021,Broj,Zdravstvo i socijalna skrb,Ž,250
2021,Broj,Usluge,Ž,14
2021,Broj,Nepoznato,Ž,0
2022,Broj,Ukupno,Oba spola,1263
2022,Broj,Obrazovanje,Oba spola,67
2022,Broj,Umjetnost i humanističke znanosti,Oba spola,72
2022,Broj,"Društvene znanosti, novinarstvo i informiranje",Oba spola,138
2022,Broj,"Poslovanje, administracija i pravo",Oba spola,251
2022,Broj,"Prirodne znanosti, matematika i statistika",Oba spola,105
2022,Broj,Informacijske i komunikacijske tehnologije,Oba spola,48
2022,Broj,"Inženjerstvo, proizvodnja i građevinarstvo",Oba spola,157
2022,Broj,"Poljoprivreda, šumarstvo, ribarstvo i veterinarstvo",Oba spola,16
2022,Broj,Zdravstvo i socijalna skrb,Oba spola,340
2022,Broj,Usluge,Oba spola,69
2022,Broj,Nepoznato,Oba spola,0
2022,Broj,Ukupno,M,589
2022,Broj,Obrazovanje,M,37
2022,Broj,Umjetnost i humanističke znanosti,M,19
2022,Broj,"Društvene znanosti, novinarstvo i informiranje",M,66
2022,Broj,"Poslovanje, administracija i pravo",M,118
2022,Broj,"Prirodne znanosti, matematika i statistika",M,39
2022,Broj,Informacijske i komunikacijske tehnologije,M,29
2022,Broj,"Inženjerstvo, proizvodnja i građevinarstvo",M,102
2022,Broj,"Poljoprivreda, šumarstvo, ribarstvo i veterinarstvo",M,10
2022,Broj,Zdravstvo i socijalna skrb,M,117
2022,Broj,Usluge,M,52
2022,Broj,Nepoznato,M,0
2022,Broj,Ukupno,Ž,674
2022,Broj,Obrazovanje,Ž,30
2022,Broj,Umjetnost i humanističke znanosti,Ž,53
2022,Broj,"Društvene znanosti, novinarstvo i informiranje",Ž,72
2022,Broj,"Poslovanje, administracija i pravo",Ž,133
2022,Broj,"Prirodne znanosti, matematika i statistika",Ž,66
2022,Broj,Informacijske i komunikacijske tehnologije,Ž,19
2022,Broj,"Inženjerstvo, proizvodnja i građevinarstvo",Ž,55
2022,Broj,"Poljoprivreda, šumarstvo, ribarstvo i veterinarstvo",Ž,6
2022,Broj,Zdravstvo i socijalna skrb,Ž,223
2022,Broj,Usluge,Ž,17
2022,Broj,Nepoznato,Ž,0
2023,Broj,Ukupno,Oba spola,1313
2023,Broj,Obrazovanje,Oba spola,145
2023,Broj,Umjetnost i humanističke znanosti,Oba spola,127
2023,Broj,"Društvene znanosti, novinarstvo i informiranje",Oba spola,173
2023,Broj,"Poslovanje, administracija i pravo",Oba spola,229
2023,Broj,"Prirodne znanosti, matematika i statistika",Oba spola,67
2023,Broj,Informacijske i komunikacijske tehnologije,Oba spola,44
2023,Broj,"Inženjerstvo, proizvodnja i građevinarstvo",Oba spola,103
2023,Broj,"Poljoprivreda, šumarstvo, ribarstvo i veterinarstvo",Oba spola,44
2023,Broj,Zdravstvo i socijalna skrb,Oba spola,337
2023,Broj,Usluge,Oba spola,44
2023,Broj,Nepoznato,Oba spola,0
2023,Broj,Ukupno,M,605
2023,Broj,Obrazovanje,M,71
2023,Broj,Umjetnost i humanističke znanosti,M,57
2023,Broj,"Društvene znanosti, novinarstvo i informiranje",M,75
2023,Broj,"Poslovanje, administracija i pravo",M,120
2023,Broj,"Prirodne znanosti, matematika i statistika",M,24
2023,Broj,Informacijske i komunikacijske tehnologije,M,25
2023,Broj,"Inženjerstvo, proizvodnja i građevinarstvo",M,64
2023,Broj,"Poljoprivreda, šumarstvo, ribarstvo i veterinarstvo",M,15
2023,Broj,Zdravstvo i socijalna skrb,M,121
2023,Broj,Usluge,M,33
2023,Broj,Nepoznato,M,0
2023,Broj,Ukupno,Ž,708
2023,Broj,Obrazovanje,Ž,74
2023,Broj,Umjetnost i humanističke znanosti,Ž,70
2023,Broj,"Društvene znanosti, novinarstvo i informiranje",Ž,98
2023,Broj,"Poslovanje, administracija i pravo",Ž,109
2023,Broj,"Prirodne znanosti, matematika i statistika",Ž,43
2023,Broj,Informacijske i komunikacijske tehnologije,Ž,19
2023,Broj,"Inženjerstvo, proizvodnja i građevinarstvo",Ž,39
2023,Broj,"Poljoprivreda, šumarstvo, ribarstvo i veterinarstvo",Ž,43
2023,Broj,Zdravstvo i socijalna skrb,Ž,216
2023,Broj,Usluge,Ž,11
2022,Broj,Nepoznato,Ž,0
